1588.634146341464,1755.682926829268,2318.975609756098,2026.80487804878,2293.756097560976,790.3414634146342,905.0487804878048,1316.536585365854,1081.829268292683,1430.756097560976,445.2439024390244,-218.9512195121951,153.4146341463415,-221.4878048780488,-92.90243902439025,1150.536585365854,900.7560975609756,777.2439024390244,24.80487804878049,-286.219512195122,322.7560975609756,198.7560975609756,-58.97560975609756,169.6585365853659,284.0487804878049,727.5121951219512,-669.7073170731708,-249.0487804878049,-448.7317073170732,-72.19512195121951,507.3414634146341,-91.51219512195122,-194.8780487804878,27.02439024390244,538.0731707317074,-69.39024390243902,-1036.658536585366,-1581.536585365854,-1833.634146341464,-1819.219512195122
1671.951219512195,1822.780487804878,2326.121951219512,2453.878048780488,2215.243902439024,754.0975609756098,1022.219512195122,1317.634146341464,1615.90243902439,1336.121951219512,-154.0487804878049,3.170731707317073,-123.390243902439,70.78048780487805,118.4878048780488,886.9512195121952,735.5121951219512,293.0487804878049,-52.90243902439025,-600.560975609756,173.3658536585366,-36.60975609756098,125.5365853658537,460.7317073170732,18.63414634146341,-529.9268292682926,-333.8536585365854,-442.8292682926829,9.75609756097561,729.170731707317,-84.85365853658537,-129.8048780487805,-62,491.5609756097561,528.7560975609756,-870.7317073170732,-1553.439024390244,-1748.024390243902,-1629.975609756098,-1691.682926829268
1863.365853658536,2305.682926829268,2444.317073170732,2328.90243902439,1486.09756097561,1166.658536585366,1251.268292682927,1495.609756097561,1439.658536585366,1329.682926829268,96.7560975609756,-132.5853658536585,-210.3658536585366,266.6341463414634,-38.65853658536585,920.6585365853658,416.0731707317073,-184.0975609756098,-339.5853658536585,-565.7073170731708,246.5121951219512,-15.04878048780488,288.5853658536585,229.2926829268293,341.5853658536585,-328,-473.780487804878,-365.6341463414634,730.219512195122,1016.512195121951,31.60975609756098,-137.4390243902439,278.0487804878049,675.9024390243902,286.8292682926829,-1320.414634146342,-1814.609756097561,-1771.414634146342,-1617.317073170732,-1021.829268292683
2070.951219512195,2366.463414634146,2556.09756097561,1550.536585365854,985.5121951219512,1174.560975609756,1317.756097560976,1662.390243902439,1144.829268292683,1199.073170731707,-22.51219512195122,-294.4634146341463,271.7317073170732,-69.73170731707317,-549.6829268292682,613.1219512195122,-262.2682926829268,-171.9512195121951,-652.4634146341464,-684.5365853658536,99.07317073170732,91.85365853658537,329.219512195122,215.3170731707317,252.1951219512195,-422.7317073170732,-461,565.3170731707318,898.6585365853658,857.6341463414634,-3.341463414634146,-47.90243902439025,700.8048780487804,376.609756097561,260.7317073170732,-1719.292682926829,-1946.560975609756,-1552.219512195122,-1227.317073170732,-644.5365853658536
2069.365853658537,2429.024390243902,1974.926829268293,1101.90243902439,64.36585365853658,1113.585365853658,1521.682926829268,1312.731707317073,1342.585365853658,-46.26829268292683,-211.0243902439024,-37.14634146341464,218.6829268292683,-422.6829268292683,-977.4634146341464,-77.21951219512195,-302.1951219512195,-533.1463414634146,-532.3658536585366,-1583.073170731707,156.4390243902439,262.6341463414634,196.8536585365854,446.5853658536585,-746.0487804878048,-450.7073170731707,97.4390243902439,1131.365853658536,855.5853658536586,857.3414634146342,31.78048780487805,594.3658536585366,404.5121951219512,424.9512195121951,-354.2682926829268,-1878.975609756098,-1770.756097560976,-1195.292682926829,-670.6829268292682,-952.5121951219512
2343.195121951219,2289.439024390244,1271.414634146342,215.1951219512195,154.6829268292683,1491.243902439024,1441.463414634146,1338.121951219512,226.9268292682927,341.9756097560976,-3.317073170731707,216.7560975609756,-340.3658536585366,-865.0731707317074,-540.6829268292682,-171.8536585365854,-566.219512195122,-541.0243902439024,-1266,-1361.073170731707,348,60.51219512195122,470.5365853658537,-435.6829268292683,-409.0487804878049,-35.53658536585366,953.780487804878,814.4878048780488,969.609756097561,952.0487804878048,533.0975609756098,462.0731707317073,419.6585365853659,-91.04878048780488,-637.1951219512196,-1735.829268292683,-1481.121951219512,-868.3414634146342,-693.9268292682926,-990.8780487804878
2217.731707317073,1471.341463414634,567.170731707317,-245.390243902439,785.4878048780488,1343.243902439024,1358.951219512195,625.560975609756,-176.1463414634146,717.1219512195122,171.9268292682927,-113.4146341463415,-848.9268292682926,-918.5121951219512,-153.8780487804878,-487.3414634146341,-527.9024390243902,-1034.243902439024,-1732.365853658536,-1479.121951219512,123.1707317073171,432.9024390243902,-237.609756097561,-726.5853658536586,73.39024390243902,721.560975609756,1006.170731707317,865.8780487804878,729.219512195122,1213.170731707317,640.0243902439024,356.5609756097561,38.80487804878049,-634.4878048780488,-81.8780487804878,-1656.756097560976,-903.829268292683,-675.5121951219512,-1164.170731707317,-686.8780487804878
1364.317073170732,827.9268292682926,-218.0243902439024,679.8536585365854,885.7560975609756,1115.609756097561,940.6341463414634,-221.1951219512195,697.7560975609756,809.1951219512196,-214.4146341463415,-800.7560975609756,-762.219512195122,-158.219512195122,-563.5365853658536,-765.6829268292682,-909.6341463414634,-1526.243902439024,-1374.365853658536,-1806.853658536585,148.0487804878049,-46.34146341463415,-585.0975609756098,-23.12195121951219,275.5121951219512,810.170731707317,681.9024390243902,1061.975609756098,1211.414634146342,857.9268292682926,190.6341463414634,74,-303.8292682926829,-239.3170731707317,318.2439024390244,-1280.170731707317,-817.2926829268292,-749.6829268292682,-756.780487804878,-996.3170731707318
1022.414634146341,-62.4390243902439,352.1707317073171,873.3658536585366,1087.121951219512,1260.853658536585,-189.4634146341463,543.170731707317,708.6829268292682,911.5853658536586,-507.5365853658537,-995.390243902439,-249.6341463414634,-476.0487804878049,-791.9512195121952,-619.2439024390244,-1673.365853658536,-1301.780487804878,-1774.90243902439,-1963.585365853658,352.219512195122,-832.6585365853658,-123.1951219512195,260.4146341463415,313.0731707317073,834.1463414634146,819.4146341463414,1129.170731707317,884.4634146341464,535.9024390243902,329.609756097561,-470.0731707317073,-323.2682926829268,290.8780487804878,-87.29268292682927,-650.170731707317,-1035.609756097561,-768.6341463414634,-959.7073170731708,-1283.829268292683
77.17073170731707,270.5121951219512,390.9024390243902,1520.19512195122,1497.731707317073,15.17073170731707,494.5853658536585,225.9024390243902,1237.073170731707,1778.756097560976,-980.6341463414634,-353.8536585365854,-683.439024390244,-500.7073170731707,-251.6829268292683,-1513.317073170732,-1225.365853658536,-2052.09756097561,-1717.390243902439,-1222.073170731707,-672.6341463414634,-261.5121951219512,43.60975609756098,405.609756097561,775.7073170731708,851.170731707317,1072.243902439024,705,875.0243902439024,607.4634146341464,-265.6829268292683,-564.0731707317074,198.9024390243902,77.92682926829268,-38.02439024390244,-904.780487804878,-861.829268292683,-981.4634146341464,-1033.585365853658,-1276.658536585366
-3.121951219512195,546.780487804878,1066,1636.926829268293,703.9024390243902,128.0487804878049,432.4146341463415,959.439024390244,1795.09756097561,1130.585365853658,-728.390243902439,-357.9512195121951,-582.0243902439024,-341.3658536585366,332.5365853658537,-1534.731707317073,-1739.463414634146,-1793.268292682927,-1296.365853658536,-1252.682926829268,-553.9268292682926,-18.58536585365854,398.5609756097561,819,683.9024390243902,858.6585365853658,1039.19512195122,820.8780487804878,547,1235.268292682927,-631.6341463414634,-17.63414634146341,236.9268292682927,18.36585365853659,71.90243902439025,-1083.90243902439,-791.439024390244,-1023,-1269,-1035.585365853658
805.1463414634146,720.9756097560976,1574.365853658536,1205.951219512195,-675.3658536585366,786.8780487804878,682.7317073170732,1563.878048780488,1605.243902439024,-184.3170731707317,-99.29268292682927,-669.4634146341464,-532.0731707317074,415.8780487804878,-118.5121951219512,-1380.073170731707,-1921.048780487805,-1566.073170731707,-967.7317073170732,-1833.09756097561,92.04878048780488,242.1463414634146,662.1463414634146,851.0975609756098,444.219512195122,1286.951219512195,746.8048780487804,513.2439024390244,1137.243902439024,1275.634146341464,-122.780487804878,269.8780487804878,-58.19512195121951,106.2926829268293,92.1219512195122,-653.0975609756098,-1090.268292682927,-1264.80487804878,-885.780487804878,-2072.682926829268
